Dates,HDFCLIFE.NS Y,HDFCAMC.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of HDFCAMC.NS X,Effective Margin of HDFCLIFE.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of HDFCLIFE.NS X,Effective Investment of HDFCLIFE.NS Y,Multiplier X,Multiplier Y
2022-11-03,545.4000244140625,2098.199951171875,-1.1421347704452494,-32.67875731988397,578.0787817339465,,0.0436731428921361,,,,,,,,,,,,,,,
2022-11-04,539.2999877929688,2088.550048828125,-1.30278715060691,-37.33615877992065,576.6361465728894,,0.040104973597214,,,,,,,,,,,,,,,
2022-11-07,536.0,2088.60009765625,-1.4118741813690496,-40.532852066332,576.532852066332,,0.0541540401583006,,,,,,,,,,,,,,,
2022-11-09,531.75,2099.800048828125,-1.6067518369970537,-46.21385025809491,577.9638502580949,,0.0702993172142574,,,,,,,,,,,,,,,
2022-11-10,528.25,2084.10009765625,-1.649101699103772,-47.46120990177337,575.7112099017734,,0.0817675138396454,,,,,,,,,,,,,,,
2022-11-11,542.6500244140625,2102.35009765625,-1.2311092234908658,-35.477472182656584,578.1274965967191,,0.0686526010226479,,,,,,,,,,,,,,,
2022-11-14,538.8499755859375,2072.050048828125,-1.212006316711662,-34.97468750924281,573.8246630951803,,0.0665210482528413,,,,,,,,,,,,,,,
2022-11-15,532.9000244140625,2078.89990234375,-1.4418240874166932,-41.693624840959046,574.5936492550215,,0.0635210940226927,,,,,,,,,,,,,,,
2022-11-16,528.0999755859375,2073.25,-1.570302445671776,-45.51819259680133,573.6181681827388,,0.0665911403097393,,,,,,,,,,,,,,,
2022-11-17,531.2000122070312,2047.300048828125,-1.331333749217262,-38.65166315684769,569.8516753638789,,0.0671164606479172,,,,,,,,,,,,,,,
2022-11-18,531.5499877929688,2052.550048828125,-1.3360513912762313,-38.79660137077485,570.3465891637436,,0.0505813623841983,,,,,,,,,,,,,,,
2022-11-21,532.3499755859375,2071.449951171875,-1.3899431824119748,-40.3787176423109,572.7286932282484,,0.0542679918477193,,,,,,,,,,,,,,,
2022-11-22,539.9500122070312,2105.89990234375,-1.2848349927442275,-37.36662522508652,577.3166374321178,,0.0533193131659329,,,,,,,,,,,,,,,
2022-11-23,547.6500244140625,2128.449951171875,-1.1214415210616375,-32.5820922345049,580.2321166485674,,0.0538973662603028,,,,,,,,,,,,,,,
2022-11-24,572.5499877929688,2124.550048828125,-0.2422347147252845,-7.025043467662499,579.5750312606312,,0.0432695361851723,,,,,,,,,,,,,,,
2022-11-25,586.5999755859375,2162.949951171875,0.0606390311166258,1.7560617533588356,584.8439138325787,,0.0454754801430819,,,,,,,,,,,,,,,
2022-11-28,586.0,2166.25,0.0261890633308064,0.7575182086379755,585.242481791362,,0.0461942303348958,,,,,,,,,,,,,,,
2022-11-29,584.8499755859375,2173.64990234375,-0.0475786630746985,-1.3754193595383413,586.2253949454758,,0.0496064336634363,,,,,,,,,,,,,,,
