Dates,DRREDDY.NS Y,AUROPHARMA.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of AUROPHARMA.NS X,Effective Margin of DRREDDY.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of DRREDDY.NS X,Effective Investment of DRREDDY.NS Y,Multiplier X,Multiplier Y
2023-08-18,5874.4501953125,857.7999877929688,2.756095280786804,782.3998620023649,5092.050333310135,,0.6275979426589536,,,,,,,,,,,,,,,
2023-08-21,5910.85009765625,853.4000244140625,2.853166718895852,816.4047112119888,5094.445386444261,,0.7427365030696984,,,,,,,,,,,,,,,
2023-08-22,5925.5498046875,842.6500244140625,2.9235804343901486,844.0722661247719,5081.477538562728,,0.7754571559407013,,,,,,,,,,,,,,,
2023-08-23,5953.35009765625,838.8499755859375,2.9848556332779737,869.7445151294814,5083.605582526769,,0.8030527672341794,,,,,,,,,,,,,,,
2023-08-24,5907.14990234375,833.6500244140625,2.810425228340307,825.6599381856195,5081.4899641581305,,0.7739601201584605,,,,,,,,,,,,,,,
2023-08-25,5779.25,828.5,2.3752031801487883,701.9698290157976,5077.280170984202,,0.6732260534293654,,,,,,,,,,,,,,,
2023-08-28,5775.89990234375,828.9500122070312,2.3220294564824324,690.0653996995097,5085.83450264424,,0.6692084108157247,,,,,,,,,,,,,,,
2023-08-29,5723.7998046875,828.7999877929688,2.115354797071871,631.5529425480663,5092.246862139434,,0.6043416925924843,,,,,,,,,,,,,,,
2023-08-30,5649.75,834.9500122070312,1.791948272437191,536.648477861716,5113.101522138284,,0.526722609991259,,,,,,,,,,,,,,,
2023-08-31,5607.85009765625,830.0,1.6700431062666756,501.6788618440187,5106.171235812231,,0.4998377636732458,,,,,,,,,,,,,,,
2023-09-01,5578.5498046875,825.5499877929688,1.5891846771291531,478.7134042607313,5099.836400426769,,0.3967894684255703,,,,,,,,,,,,,,,
2023-09-04,5659.4501953125,819.5999755859375,1.8820673920204445,569.1315190220603,5090.31867629044,,0.5458571534874165,,,,,,,,,,,,,,,
2023-09-05,5578.89990234375,851.5999755859375,1.3337092519497549,403.5582870978415,5175.3416152459085,,0.362527364656929,,,,,,,,,,,,,,,
2023-09-06,5583.2998046875,863.25,1.2339085206319371,373.7789067504109,5209.520897937089,,0.3598269724457517,,,,,,,,,,,,,,,
2023-09-07,5615.14990234375,861.7000122070312,1.3331152796452732,404.6079903234322,5210.541912020318,,0.3670013595774252,,,,,,,,,,,,,,,
2023-09-08,5583.7998046875,858.5,1.2392829437458155,376.78588805470827,5207.013916632792,,0.3547291021389552,,,,,,,,,,,,,,,
2023-09-11,5613.7998046875,867.7999877929688,1.240542956946998,377.632849471951,5236.166955215549,,0.3575096164790811,,,,,,,,,,,,,,,
2023-09-12,5673.7998046875,871.2000122070312,1.386583990073725,422.8712865888556,5250.928518098644,,0.3807887540211382,,,,,,,,,,,,,,,
2023-09-13,5738.89990234375,902.5,1.3099721298157705,399.6886804913174,5339.211221852433,,0.3691000802077213,,,,,,,,,,,,,,,
2023-09-14,5744.64990234375,895.75,1.362488909212638,416.6575080151361,5327.992394328614,,0.384880096736817,,,,,,,,,,,,,,,
2023-09-15,5819.5,898.8499755859375,1.5508163333798604,475.3394895592273,5344.160510440773,,0.4176104243728866,,,,,,,,,,,,,,,
2023-09-18,5728.0,894.5999755859375,1.2667893752436534,388.9985081517871,5339.001491848213,,0.3722987336074371,,,,,,,,,,,,,,,
2023-09-20,5615.0498046875,890.0,0.9235541803615828,283.9037117391417,5331.146092948358,,0.3325811217818157,,,,,,,,,,,,,,,
2023-09-21,5668.5,876.4500122070312,1.1979092541978174,368.9993204229013,5299.500679577099,,0.4395244030112,,,,,,,,,,,,,,,
2023-09-22,5517.0498046875,866.4000244140625,0.7846544941485436,241.9601237468887,5275.089680940611,,0.3042407048544275,,,,,,,,,,,,,,,
2023-09-25,5438.75,873.6500244140625,0.460663390579172,142.05123356358035,5296.69876643642,,0.2824679893418027,,,,,,,,,,,,,,,
2023-09-26,5467.75,857.4500122070312,0.6919153269720681,213.5864247399713,5254.163575260029,,0.3042740211084705,,,,,,,,,,,,,,,
2023-09-27,5496.4501953125,880.25,0.5781802810598221,178.3619923457718,5318.088202966728,,0.2947908287194394,,,,,,,,,,,,,,,
2023-09-28,5429.10009765625,873.5999755859375,0.4170260810302501,128.68097649956144,5300.419121156689,,0.2857958733119272,,,,,,,,,,,,,,,
2023-09-29,5587.0,914.3499755859376,0.5595632457097722,172.4334132435033,5414.566586756497,,0.2924689925429279,,,,,,,,,,,,,,,
2023-10-03,5461.7001953125,908.6500244140624,0.2012658052400135,62.04416957602552,5399.6560257364745,,0.2713057699924504,,,,,,,,,,,,,,,
2023-10-04,5417.7998046875,882.2999877929688,0.2905923347651076,89.68757434335566,5328.112230344144,,0.2772375239297233,,,,,,,,,,,,,,,
2023-10-05,5407.25,877.25,0.2982843813766143,92.09180311578804,5315.158196884212,,0.2768751000069445,,,,,,,,,,,,,,,
2023-10-06,5424.89990234375,900.8499755859376,0.1422088027296948,43.869628382592055,5381.030273961158,,0.2718781557792904,,,,,,,,,,,,,,,
2023-10-09,5494.85009765625,911.1500244140624,0.2732635708369715,84.27589942982377,5410.574198226426,,0.2742199986148094,,,,,,,,,,,,,,,
2023-10-10,5478.5498046875,900.9500122070312,0.3090608647686676,95.36669478730256,5383.183109900197,,0.2694487824551634,,,,,,,,,,,,,,,
2023-10-11,5567.60009765625,899.9000244140625,0.5990599155524661,184.9388201308884,5382.661277525362,,0.2839635571732471,,,,,,,,,,,,,,,
2023-10-12,5530.2001953125,915.9000244140624,0.3281298015719435,101.2507546914776,5428.949440621022,,0.2813277319588826,,,,,,,,,,,,,,,
2023-10-13,5460.2001953125,920.0,0.0619715841780868,19.11986286261072,5441.080332449889,,0.2684541824265272,,,,,,,,,,,,,,,
2023-10-16,5493.10009765625,909.5,0.2565911765911038,79.17749466926216,5413.922602986988,,0.2709975268046761,,,,,,,,,,,,,,,
2023-10-17,5544.10009765625,908.2000122070312,0.4252036919642321,131.2032447338097,5412.89685292244,,0.2720821543953804,,,,,,,,,,,,,,,
2023-10-18,5677.4501953125,899.9000244140625,0.918721042743258,283.796809026152,5393.653386286348,,0.30946172077725,,,,,,,,,,,,,,,
2023-10-19,5630.89990234375,883.6500244140625,0.90210479565834,278.97578954159326,5351.924112802157,,0.3263522167417227,,,,,,,,,,,,,,,
2023-10-20,5569.2998046875,866.2000122070312,0.8500281451397079,263.122896352872,5306.176908334628,,0.3209398242944592,,,,,,,,,,,,,,,
2023-10-23,5551.9501953125,874.7999877929688,0.7054779228403413,218.34243693892856,5333.607758373571,,0.3162506817035542,,,,,,,,,,,,,,,
2023-10-25,5513.85009765625,861.0999755859375,0.6990837638064323,216.5207371998231,5297.329360456427,,0.3128263781174898,,,,,,,,,,,,,,,
2023-10-26,5421.9501953125,854.0499877929688,0.4624823073034331,143.30416744261402,5278.646027869886,,0.2946401535761574,,,,,,,,,,,,,,,
2023-10-27,5397.2998046875,854.4500122070312,0.3749793333701811,116.20380475800177,5281.095999929498,,0.2896780182523285,,,,,,,,,,,,,,,
2023-10-30,5345.35009765625,861.3499755859375,0.1420834008460501,44.02401943883979,5301.32607821741,,0.2764921667582594,,,,,,,,,,,,,,,
2023-10-31,5367.5498046875,849.5,0.3196346481054889,99.08186023590132,5268.467944451599,,0.2867248699830207,,,,,,,,,,,,,,,
2023-11-01,5346.4501953125,859.2000122070312,0.160941923638475,49.87849930243101,5296.571696010069,,0.27961090854395,,,,,,,,,,,,,,,
2023-11-02,5338.5,855.9500122070312,0.164075909921918,50.85723669218078,5287.642763307819,,0.2806132822808744,,,,,,,,,,,,,,,
2023-11-03,5263.0498046875,854.2999877929688,-0.0637000492715731,-19.74606528216645,5282.7958699696665,0.0,0.2783456449611167,,,,,,,,,,,,,,,
2023-11-06,5338.10009765625,873.7999877929688,-0.0015770580700981,-0.4886094148359916,5338.588707071086,,0.2794463185315936,,,,,,,,,,,,,,,
2023-11-07,5404.35009765625,902.5499877929688,-0.0524436320537424,-16.234386006681234,5420.584483662931,,0.2795917652098081,,,,,,,,,,,,,,,
2023-11-08,5453.5498046875,936.5499877929688,-0.2047347107863635,-63.30937932821325,5516.859184015713,,0.2798243609690339,,,,,,,,,,,,,,,
2023-11-09,5457.9501953125,950.75,-0.3171871312377046,-98.05013542700908,5556.000330739509,,0.2810355751064088,,,,,,,,,,,,,,,
2023-11-10,5424.89990234375,979.7000122070312,-0.6805424362157825,-210.25971505621965,5635.15961739997,,0.2884743061270014,,,,,,,,,,,,,,,
2023-11-13,5419.85009765625,979.5999755859376,-0.6844570710270933,-211.59783580504427,5631.447933461294,,0.2856147123516699,,,,,,,,,,,,,,,
2023-11-15,5419.9501953125,966.9000244140624,-0.5587995181274151,-172.90870323455783,5592.858898547058,,0.2903994339412504,,,,,,,,,,,,,,,
2023-11-16,5544.25,976.5499877929688,-0.2424339479453519,-74.99830341797133,5619.248303417971,,0.2780436206400383,,,,,,,,,,,,,,,
2023-11-17,5611.5498046875,1007.3499755859376,-0.3031027871051821,-93.6605729657358,5705.210377653236,,0.2794803172121682,,,,,,,,,,,,,,,
2023-11-20,5604.14990234375,998.0999755859376,-0.2402766755793259,-74.2692472248309,5678.419149568581,,0.2646736893227722,,,,,,,,,,,,,,,
2023-11-21,5646.4501953125,1027.25,-0.3637512191766044,-112.33561179218304,5758.785807104683,,0.3300184577952216,,,,,,,,,,,,,,,
2023-11-22,5664.5498046875,1055.75,-0.5544884007283899,-171.1207904986386,5835.670595186139,,0.273544179500394,,,,,,,,,,,,,,,
2023-11-23,5644.64990234375,1028.75,-0.3662127078501564,-113.17570820866968,5757.82561055242,,0.259892258458068,,,,,,,,,,,,,,,
2023-11-24,5646.14990234375,1032.800048828125,-0.3924511996818422,-121.28375137918648,5767.4336537229365,,0.2578598839065268,,,,,,,,,,,,,,,
2023-11-28,5675.7998046875,1016.1500244140624,-0.1441043977257611,-44.56522220766237,5720.365026895162,,0.2429211421029832,,,,,,,,,,,,,,,
2023-11-29,5715.35009765625,1021.4500122070312,-0.0651953846805387,-20.15504449807395,5735.505142154324,,0.2892001084978798,,,,,,,,,,,,,,,
2023-11-30,5788.14990234375,1041.550048828125,-0.0141781294326631,-4.378055295375816,5792.527957639126,,0.2906426313522235,,,,,,,,,,,,,,,
2023-12-01,5749.39990234375,1033.75,-0.0704862582903391,-21.76181928319238,5771.161721626942,,0.2529031150035831,,,,,,,,,,,,,,,
2023-12-04,5756.0,1042.6500244140625,-0.1318860380366678,-40.67979486668992,5796.67979486669,,0.3009584001743371,,,,,,,,,,,,,,,
2023-12-05,5776.4501953125,1025.949951171875,0.0810927032177634,25.01369765701565,5751.436497655484,,0.3000714545380088,,,,,,,,,,,,,,,
2023-12-06,5730.35009765625,1016.6500244140624,0.0123623046679014,3.812243270540421,5726.53785438571,,0.3000808018640899,,,,,,,,,,,,,,,
2023-12-07,5785.10009765625,1023.9500122070312,0.118769625672225,36.60264891305087,5748.497448743199,,0.3045978059820134,,,,,,,,,,,,,,,
2023-12-08,5763.89990234375,1017.4000244140624,0.1050173599465167,32.359057877743,5731.540844466007,,0.2862987187930686,,,,,,,,,,,,,,,
2023-12-11,5473.5,1004.4500122070312,-0.7118535216312052,-219.4569428704708,5692.956942870471,,0.304981853830958,,,,,,,,,,,,,,,
2023-12-12,5540.35009765625,1011.2999877929688,-0.5521021915294876,-170.16994928661006,5710.52004694286,,0.3071488147028126,,,,,,,,,,,,,,,
2023-12-13,5598.64990234375,1035.8499755859375,-0.5809494489740217,-178.86831320877718,5777.518215552527,,0.2991768658777402,,,,,,,,,,,,,,,
2023-12-14,5573.35009765625,1045.3499755859375,-0.7408927872713349,-228.05593084934296,5801.406028505593,,0.2567780839228584,,,,,,,,,,,,,,,
2023-12-15,5589.4501953125,1026.4000244140625,-0.511612544326209,-157.5687843053547,5747.018979617855,,0.2542711370110952,,,,,,,,,,,,,,,
2023-12-18,5591.0498046875,1022.1500244140624,-0.4651032633565997,-143.22038524138588,5734.270189928886,,0.2537699978280587,,,,,,,,,,,,,,,
2023-12-19,5637.4501953125,1032.8499755859375,-0.4086895804806258,-125.78263008438444,5763.232825396884,,0.2649786333937928,,,,,,,,,,,,,,,
2023-12-20,5579.14990234375,1032.800048828125,-0.5923524846736081,-182.2951138997987,5761.445016243549,,0.2889943853806913,,,,,,,,,,,,,,,
2023-12-21,5554.5,1092.1500244140625,-1.1905785535004758,-366.14638342209946,5920.6463834221,,0.3301365107368931,,,,,,,,,,,,,,,
2023-12-22,5627.7001953125,1066.4000244140625,-0.7113317033938155,-219.02821671450147,5846.7284120270015,,0.2919503407386079,,,,,,,,,,,,,,,
2023-12-26,5632.14990234375,1063.6500244140625,-0.6628009585627115,-204.2037487316284,5836.353651075378,,0.2931045020210517,,,,,,,,,,,,,,,
2023-12-27,5714.5,1069.5999755859375,-0.4416779278118961,-136.09378745316644,5850.593787453166,,0.3282863925080554,,,,,,,,,,,,,,,
2023-12-28,5858.5498046875,1089.699951171875,-0.1514637915985822,-46.64672232472185,5905.196527012222,,0.3096206041701971,,,,,,,,,,,,,,,
2023-12-29,5797.89990234375,1084.0,-0.2938086494013585,-90.51574089711812,5888.415643240868,,0.311100332550089,,,,,,,,,,,,,,,
2024-01-01,5821.64990234375,1080.1500244140625,-0.1804170144544015,-55.59506119483558,5877.244963538586,,0.3043937213985624,,,,,,,,,,,,,,,
2024-01-02,5926.7998046875,1091.949951171875,0.0534014614772124,16.449625048207963,5910.350179639292,,0.2376717187737766,,,,,,,,,,,,,,,
2024-01-03,5931.89990234375,1091.300048828125,0.0726010058787448,22.362035355793523,5909.5378669879565,,0.2411382758128223,,,,,,,,,,,,,,,
2024-01-04,5842.2001953125,1118.449951171875,-0.4552964086508727,-140.13023054735822,5982.330425859858,,0.302907491471662,,,,,,,,,,,,,,,
2024-01-05,5835.64990234375,1123.949951171875,-0.5205801792705701,-160.16487999325182,5995.814782337002,,0.3114836640501279,,,,,,,,,,,,,,,
2024-01-08,5761.35009765625,1114.8499755859375,-0.6727324694724024,-207.05320227840275,5968.403299934653,,0.3232025278796567,,,,,,,,,,,,,,,
2024-01-09,5749.7998046875,1119.5999755859375,-0.7425575725785524,-228.5832665666876,5978.383071254188,,0.2843784017153171,,,,,,,,,,,,,,,
2024-01-10,5787.2001953125,1123.0,-0.6425539648855951,-197.83577243186664,5985.035967744367,,0.2776767564921489,,,,,,,,,,,,,,,
2024-01-11,5692.4501953125,1108.0,-0.8058410859250709,-248.3693285090476,5940.819523821548,,0.2806843299744802,,,,,,,,,,,,,,,
