Dates,BANKBARODA.NS Y,CANBK.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of CANBK.NS X,Effective Margin of BANKBARODA.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of BANKBARODA.NS X,Effective Investment of BANKBARODA.NS Y,Multiplier X,Multiplier Y
2022-10-31,147.6999969482422,290.3999938964844,0.7859252078804353,6.757935661044968,140.94206128719722,,0.2931084288238952,,,,,,,,,,,,,,,
2022-11-01,147.6999969482422,292.0,0.6946034961823649,5.973193376104575,141.7268035721376,,0.2826059340719448,,,,,,,,,,,,,,,
2022-11-02,147.0500030517578,291.3999938964844,0.6441703896226514,5.542225103883823,141.507777947874,,0.2777785957562449,,,,,,,,,,,,,,,
2022-11-03,148.14999389648438,295.04998779296875,0.569229156815327,4.897011361633304,143.25298253485107,,0.2712113240849168,,,,,,,,,,,,,,,
2022-11-04,144.5500030517578,297.1000061035156,0.0422197575844157,0.3631168168281817,144.18688623492963,,0.2478703010025731,,,,,,,,,,,,,,,
2022-11-07,158.35000610351562,309.45001220703125,0.9667286379551366,8.3097247584694,150.04028134504622,,0.2978473758206624,,,,,,,,,,,,,,,
2022-11-09,166.3000030517578,314.1000061035156,1.610316427512495,13.869769139524864,152.43023391223295,,0.3464477153215954,,,,,,,,,,,,,,,
2022-11-10,165.4499969482422,306.95001220703125,1.8622857687721384,16.111521145945574,149.3384758022966,,0.3694715936614814,,,,,,,,,,,,,,,
2022-11-11,161.75,304.45001220703125,1.543764847570246,13.392296599595,148.357703400405,,0.5213594059666369,,,,,,,,,,,,,,,
2022-11-14,163.89999389648438,304.20001220703125,1.7741519264382426,15.44067255023009,148.45932134625428,,0.6350249038749307,,,,,,,,,,,,,,,
2022-11-15,162.9499969482422,309.29998779296875,1.3672292087882578,11.914376246513712,151.03562070172848,,0.4916147445399003,,,,,,,,,,,,,,,
2022-11-16,163.3000030517578,307.04998779296875,1.503143782491585,13.133035097276746,150.16696795448107,,0.5152041447955628,,,,,,,,,,,,,,,
2022-11-17,163.6999969482422,307.25,1.5122577280608458,13.24366026336034,150.45633668488185,,0.6131014468259994,,,,,,,,,,,,,,,
