Dates,ABCAPITAL.NS Y,IDFC.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of IDFC.NS X,Effective Margin of ABCAPITAL.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of ABCAPITAL.NS X,Effective Investment of ABCAPITAL.NS Y,Multiplier X,Multiplier Y
2023-03-09,156.64999389648438,80.30000305175781,1.923618302016416,19.896462220434472,136.7535316760499,,0.1759368464106963,,,,,,,,,,,,,,,
2023-03-10,153.64999389648438,78.25,1.815818083982996,18.80508544789933,134.84490844858504,,0.1576798545494642,,,,,,,,,,,,,,,
2023-03-13,147.0500030517578,76.55000305175781,1.335707468920576,13.827827090915378,133.22217596084243,,0.1151127518190856,,,,,,,,,,,,,,,
2023-03-14,144.9499969482422,76.5999984741211,1.1234679747102874,11.6164216422423,133.3335753059999,,0.1135679049386861,,,,,,,,,,,,,,,
2023-03-15,146.0,76.55000305175781,1.2242496952582134,12.644853627535497,133.3551463724645,,0.1452722076895926,,,,,,,,,,,,,,,
2023-03-16,148.8000030517578,77.69999694824219,1.3744709972458855,14.194502144619037,134.60550090713878,,0.0974863148849228,,,,,,,,,,,,,,,
2023-03-17,153.64999389648438,78.0,1.800440175542375,18.62031329036444,135.02968060611994,,0.1363474768548196,,,,,,,,,,,,,,,
2023-03-20,149.85000610351562,76.5999984741211,1.5611355629590158,16.16416245700961,133.68584364650602,,0.1435793677488696,,,,,,,,,,,,,,,
2023-03-21,152.64999389648438,79.1500015258789,1.5664050849030235,16.235213098851858,136.41478079763252,,0.2254251189636376,,,,,,,,,,,,,,,
2023-03-22,156.14999389648438,81.0999984741211,1.6939229448904571,17.56970880739911,138.5802850890853,,0.1990267706474933,,,,,,,,,,,,,,,
2023-03-23,154.14999389648438,80.3499984741211,1.5630721890112835,16.20001051498437,137.9499833815,,0.130011527868622,,,,,,,,,,,,,,,
2023-03-24,144.0500030517578,78.9000015258789,0.7291572022565324,7.546811385035824,136.503191666722,,0.0590806908857967,,,,,,,,,,,,,,,
2023-03-27,146.0,77.44999694824219,1.058171571490251,10.94192360611379,135.0580763938862,,0.0771380259381961,,,,,,,,,,,,,,,
2023-03-28,146.8000030517578,77.4000015258789,1.1344264672187556,11.71004207884971,135.0899609729081,,0.0779019446923106,,,,,,,,,,,,,,,
