Dates,DRREDDY.NS Y,LUPIN.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of LUPIN.NS X,Effective Margin of DRREDDY.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of DRREDDY.NS X,Effective Investment of DRREDDY.NS Y,Multiplier X,Multiplier Y
2023-12-13,5598.64990234375,1251.9000244140625,-0.6482517218166088,-171.79760560753584,5770.447507951286,,0.0504797351896236,,,,,,,,,,,,,,,
2023-12-14,5573.35009765625,1256.3499755859375,-0.7809795801631434,-206.85815301577168,5780.208250672022,,0.0576732241126528,,,,,,,,,,,,,,,
2023-12-15,5589.4501953125,1246.0999755859375,-0.6174552771159807,-163.47087653333165,5752.921071845832,,0.0599325004450908,,,,,,,,,,,,,,,
2023-12-18,5591.0498046875,1257.75,-0.7176243255676358,-189.88294192060857,5780.932746608109,,0.0581188529594744,,,,,,,,,,,,,,,
2023-12-19,5637.4501953125,1270.199951171875,-0.6555981031349876,-173.41772549587313,5810.867920808373,,0.0588546465911876,,,,,,,,,,,,,,,
2023-12-20,5579.14990234375,1227.5999755859375,-0.4643974589347711,-122.91626205995271,5702.066164403703,,0.053699904446106,,,,,,,,,,,,,,,
2023-12-21,5554.5,1256.800048828125,-0.8308173223182991,-219.7781768016448,5774.278176801645,,0.0655159734840676,,,,,,,,,,,,,,,
2023-12-22,5627.7001953125,1265.0999755859375,-0.6290022786111303,-166.31534311164432,5794.015538424144,,0.0616123534285866,,,,,,,,,,,,,,,
2023-12-26,5632.14990234375,1282.6500244140625,-0.7725659171724342,-204.23555781989853,5836.3854601636485,,0.0696501822818124,,,,,,,,,,,,,,,
2023-12-27,5714.5,1288.0,-0.5079931199874825,-134.2674862449676,5848.767486244968,,0.0669992943388333,,,,,,,,,,,,,,,
2023-12-28,5858.5498046875,1339.949951171875,-0.4544338142888033,-119.96004350544716,5978.509848192947,,0.0651008832355559,,,,,,,,,,,,,,,
2023-12-29,5797.89990234375,1322.949951171875,-0.5144953642734613,-135.9235139128741,5933.823416256624,,0.0648614890367217,,,,,,,,,,,,,,,
2024-01-01,5821.64990234375,1312.8499755859375,-0.32516298190019,-85.93491318759334,5907.584815531343,,0.0631992135063149,,,,,,,,,,,,,,,
2024-01-02,5926.7998046875,1394.3499755859375,-0.6944593425491351,-183.18648000278245,6109.986284690282,,0.066847121756898,,,,,,,,,,,,,,,
2024-01-03,5931.89990234375,1406.4000244140625,-0.7768167807705645,-204.95984445422985,6136.85974679798,,0.0662763594664664,,,,,,,,,,,,,,,
2024-01-04,5842.2001953125,1399.0,-1.0290575013065788,-271.8131622245892,6114.013357537089,,0.0720869526550421,,,,,,,,,,,,,,,
2024-01-05,5835.64990234375,1389.449951171875,-0.948975174316259,-250.87380377131376,6086.523706115064,,0.0635679096102795,,,,,,,,,,,,,,,
2024-01-08,5761.35009765625,1382.3499755859375,-1.145360947677151,-303.12813830070445,6064.478235956954,,0.0657536930916136,,,,,,,,,,,,,,,
2024-01-09,5749.7998046875,1396.300048828125,-1.301350435183442,-344.58518404248207,6094.384988729982,,0.0725286045868639,,,,,,,,,,,,,,,
2024-01-10,5787.2001953125,1405.25,-1.2279073265311928,-325.15892893198543,6112.359124244485,,0.0720053642713547,,,,,,,,,,,,,,,
2024-01-11,5692.4501953125,1400.449951171875,-1.5185503679231478,-402.6552479067777,6095.105443219278,,0.0839102995194686,,,,,,,,,,,,,,,
2024-01-12,5688.85009765625,1397.75,-1.485616215036971,-394.4402891281589,6083.290386784409,,0.0831994867179874,,,,,,,,,,,,,,,
2024-01-15,5783.25,1413.0,-1.254826381487297,-333.1816292285639,6116.431629228564,,0.0748533077824809,,,,,,,,,,,,,,,
2024-01-16,5758.14990234375,1387.6500244140625,-1.1026428895302702,-293.0051455435587,6051.155047887309,,0.0629084075377844,,,,,,,,,,,,,,,
2024-01-17,5649.9501953125,1399.800048828125,-1.5980971994830244,-425.2336477491681,6075.183843061668,,0.0796357145998945,,,,,,,,,,,,,,,
2024-01-18,5649.9501953125,1425.6500244140625,-1.806672455136708,-481.3800062028231,6131.330201515323,,0.0886189325026382,,,,,,,,,,,,,,,
2024-01-19,5668.2001953125,1430.25,-1.7536295706557754,-467.84912768707545,6136.049322999575,,0.0519333101992004,,,,,,,,,,,,,,,
2024-01-23,5674.39990234375,1439.25,-1.783375662953825,-476.36590835426887,6150.765810698019,,0.0664011681377758,,,,,,,,,,,,,,,
2024-01-24,5902.10009765625,1449.199951171875,-1.014125416813884,-270.0051336591496,6172.1052313154,,0.0250309651078504,,,,,,,,,,,,,,,
2024-01-25,5855.5,1454.050048828125,-1.2208369172039502,-324.42214826732834,6179.922148267328,,0.0233536541959813,,,,,,,,,,,,,,,
2024-01-29,5843.7001953125,1483.300048828125,-1.510885574843251,-400.3196643359961,6244.019859648496,,0.0374259324954035,,,,,,,,,,,,,,,
2024-01-30,5840.9501953125,1468.1500244140625,-1.3739589167420398,-362.8155967643579,6203.765792076858,,0.0343731463901625,,,,,,,,,,,,,,,
2024-01-31,6121.14990234375,1505.3499755859375,-0.6455219854219291,-169.59081816792786,6290.740720511678,,0.0294538993521517,,,,,,,,,,,,,,,
2024-02-01,5993.14990234375,1513.699951171875,-1.1960274132530158,-313.24103792707865,6306.390940270829,,0.0589966708658728,,,,,,,,,,,,,,,
2024-02-02,6039.5,1502.75,-0.912090444322102,-238.3993209059008,6277.899320905901,,0.0485117355357577,,,,,,,,,,,,,,,
2024-02-05,6094.4501953125,1573.1500244140625,-1.3180472396030452,-343.36876807798853,6437.8189633904885,,0.0666785131041751,,,,,,,,,,,,,,,
2024-02-06,6166.60009765625,1580.1500244140625,-1.0867357280145364,-282.649210209398,6449.249307865648,,0.0797091210473692,,,,,,,,,,,,,,,
2024-02-07,6179.75,1594.300048828125,-1.1396854286867628,-296.3043370452715,6476.054337045272,,0.0908128300024683,,,,,,,,,,,,,,,
2024-02-08,6160.0498046875,1606.4000244140625,-1.2947193728196174,-336.78458481387133,6496.834389501371,,0.1010470934744911,,,,,,,,,,,,,,,
2024-02-09,6155.85009765625,1622.0999755859375,-1.4181828027259789,-369.228357910024,6525.078455566274,,0.1070189866078322,,,,,,,,,,,,,,,
2024-02-12,6333.5,1594.449951171875,-0.481288754870465,-125.31824751438307,6458.818247514383,,0.0635797006098228,,,,,,,,,,,,,,,
2024-02-13,6335.35009765625,1608.75,-0.5897505555215877,-153.39274808922164,6488.742845745472,,0.0600460391062805,,,,,,,,,,,,,,,
2024-02-14,6258.35009765625,1611.75,-0.8939653641519978,-232.35797193156213,6490.708069587812,,0.0750279987683151,,,,,,,,,,,,,,,
2024-02-15,6252.64990234375,1605.0999755859375,-0.8400800221534073,-218.35672091374363,6471.006623257494,,0.0745471433441476,,,,,,,,,,,,,,,
