Dates,HINDCOPPER.NS Y,COALINDIA.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of COALINDIA.NS X,Effective Margin of HINDCOPPER.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of HINDCOPPER.NS X,Effective Investment of HINDCOPPER.NS Y,Multiplier X,Multiplier Y
2023-12-18,197.0500030517578,347.6499938964844,2.331442109375899,39.078311444692645,157.97169160706517,,0.4308927790420142,,,,,,,,,,,,,,,
2023-12-19,207.75,366.9500122070313,2.53940563211881,42.65864312513639,165.0913568748636,,0.4456701012175255,,,,,,,,,,,,,,,
2023-12-20,196.6000061035156,352.1499938964844,2.094812369205313,35.361549833374085,161.23845627014154,,0.3648183341969304,,,,,,,,,,,,,,,
2023-12-21,217.8999938964844,355.5,3.1942095193413893,54.37924012037553,163.52075377610885,,0.5822105314978284,,,,,,,,,,,,,,,
2023-12-22,226.6000061035156,363.25,3.440056154189762,59.0567944325318,167.54321167098382,,0.5244095373960495,,,,,,,,,,,,,,,
2023-12-26,233.25,366.0499877929688,3.641899853866925,63.14639901155084,170.10360098844916,,0.6058944124097335,,,,,,,,,,,,,,,
2023-12-27,235.25,365.6000061035156,3.6363479913357497,63.73992678518613,171.51007321481387,,0.5983426038737076,,,,,,,,,,,,,,,
2023-12-28,270.25,380.9500122070313,5.061362560590189,90.6342014157652,179.6157985842348,,0.9043819403289672,,,,,,,,,,,,,,,
2023-12-29,273.6499938964844,376.0,5.0966547877679,93.54008785283251,180.10990604365185,,0.915212493753111,,,,,,,,,,,,,,,
2024-01-01,271.5,381.7999877929688,4.645067761235392,86.69979099534115,184.80020900465885,,0.8241706027640379,,,,,,,,,,,,,,,
2024-01-02,269.70001220703125,392.6499938964844,4.133916718699219,78.01516280079937,191.68484940623188,,0.4986867876577164,,,,,,,,,,,,,,,
2024-01-03,265.54998779296875,384.5499877929688,3.9344046476399086,75.20014652482266,190.3498412681461,,0.3235842580981753,,,,,,,,,,,,,,,
2024-01-04,278.04998779296875,384.75,4.394837885308559,85.33461710454728,192.71537068842147,,0.6539416365527229,,,,,,,,,,,,,,,
2024-01-05,283.29998779296875,384.25,4.48344356411125,88.54137785709764,194.7586099358711,,0.6721133480156394,,,,,,,,,,,,,,,
2024-01-08,267.8500061035156,380.3999938964844,3.661655046239829,73.0639895855544,194.78601651796123,,0.2397046647150367,,,,,,,,,,,,,,,
2024-01-09,270.3999938964844,385.3500061035156,3.550040582148754,71.37507501810899,199.0249188783754,,0.2404852159564488,,,,,,,,,,,,,,,
2024-01-10,269.45001220703125,382.0499877929688,3.4692288307344925,70.31158606238094,199.1384261446503,,0.2866852698272986,,,,,,,,,,,,,,,
2024-01-11,265.95001220703125,384.3500061035156,3.1446043933653214,64.04318624937426,201.906825957657,,0.1580944797812265,,,,,,,,,,,,,,,
2024-01-12,262.5,381.1000061035156,2.971762352176605,60.76502465212471,201.7349753478753,,0.1769705772111608,,,,,,,,,,,,,,,
2024-01-15,256.95001220703125,384.6499938964844,2.5403618409597954,52.03338708636193,204.91662512066927,,0.0694649187797703,,,,,,,,,,,,,,,
2024-01-16,266.95001220703125,381.8999938964844,3.012383918216027,62.054536001938914,204.89547620509236,,0.0943032330605374,,,,,,,,,,,,,,,
