Dates,IOC.NS Y,HINDPETRO.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of HINDPETRO.NS X,Effective Margin of IOC.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of IOC.NS X,Effective Investment of IOC.NS Y,Multiplier X,Multiplier Y
2023-11-29,108.5500030517578,342.45001220703125,1.6112405625363853,11.376255149202024,97.1737479025558,,0.6620140937582537,,,,,,,,,,,,,,,
2023-11-30,111.75,347.3999938964844,1.8791726386828167,13.285849762662169,98.46415023733783,,0.6844358623544143,,,,,,,,,,,,,,,
2023-12-01,111.25,345.54998779296875,1.8011862995539365,12.758331953064584,98.49166804693542,,0.6639239138430753,,,,,,,,,,,,,,,
2023-12-04,115.9000015258789,376.5,1.5543419870207376,10.939053202311214,104.96094832356768,,0.6226867691043153,,,,,,,,,,,,,,,
2023-12-05,117.6999969482422,381.4500122070313,1.5907340765121705,11.186465999483543,106.51353094875864,,0.6009246157944047,,,,,,,,,,,,,,,
2023-12-06,119.3000030517578,384.25,1.6515065393314752,11.61202276587214,107.68798028588569,,0.5261048858566233,,,,,,,,,,,,,,,
2023-12-07,121.3499984741211,383.1000061035156,1.8850844232595816,13.278689325622937,108.07130914849816,,0.5943695248473184,,,,,,,,,,,,,,,
2023-12-08,118.8000030517578,377.5,1.6140976856242664,11.38641113690025,107.41359191485756,,0.4604462907047597,,,,,,,,,,,,,,,
2023-12-11,117.5,360.8500061035156,1.86159742387148,13.180441728045976,104.31955827195402,,0.5099923427748629,,,,,,,,,,,,,,,
2023-12-12,117.5500030517578,357.1000061035156,1.9218392055340872,13.621581084159374,103.92842196759844,,0.541927653090399,,,,,,,,,,,,,,,
2023-12-13,119.6500015258789,375.0,1.6057104234535355,11.331903229698682,108.31809829618022,,0.3971112900427672,,,,,,,,,,,,,,,
2023-12-14,120.0999984741211,375.7000122070313,1.592258031306898,11.225373366199562,108.87462510792152,,0.3959731119841667,,,,,,,,,,,,,,,
2023-12-15,123.8000030517578,383.8999938964844,1.786990952380401,12.568381896122958,111.23162115563484,,0.41011844338246,,,,,,,,,,,,,,,
2023-12-18,124.3499984741211,379.2999877929688,1.942295192089578,13.657621648376876,110.69237682574422,,0.4476608950220446,,,,,,,,,,,,,,,
2023-12-19,124.6999969482422,380.6000061035156,1.877229949915836,13.17897312575954,111.52102382248265,,0.3925408837161908,,,,,,,,,,,,,,,
2023-12-20,120.0500030517578,364.8500061035156,1.6934020707441595,11.893749928559131,108.15625312319868,,0.3240111379438545,,,,,,,,,,,,,,,
2023-12-21,124.1500015258789,375.7000122070313,1.846687283396137,12.920990415189152,111.22901111068975,,0.3716339280893552,,,,,,,,,,,,,,,
2023-12-22,123.6999969482422,369.2999877929688,1.9443709609783637,13.60073745878951,110.09925948945268,,0.279108318261191,,,,,,,,,,,,,,,
2023-12-26,128.0500030517578,384.1499938964844,1.9743237200491213,13.751413295577931,114.29858975617988,,0.2671487883760807,,,,,,,,,,,,,,,
2023-12-27,126.5999984741211,381.8500061035156,1.7883778907076335,12.43568656082192,114.16431191329916,,0.1810439538241648,,,,,,,,,,,,,,,
2023-12-28,133.25,417.6499938964844,1.369627823766738,9.41742979241991,123.83257020758008,,0.0831930280386247,,,,,,,,,,,,,,,
2023-12-29,129.85000610351562,398.8999938964844,1.506665443852661,10.366125400635184,119.48388070288044,,0.2761510560313828,,,,,,,,,,,,,,,
2024-01-01,130.3000030517578,399.6000061035156,1.4824868415686931,10.16239837230708,120.13760467945072,,0.1851317300938139,,,,,,,,,,,,,,,
2024-01-02,130.5500030517578,408.7000122070313,1.1036863286850325,7.503312708036049,123.04669034372176,,0.1916867968638186,,,,,,,,,,,,,,,
2024-01-03,132.6999969482422,421.7999877929688,0.8421723680157966,5.669128117834092,127.0308688304081,,0.1340740058819629,,,,,,,,,,,,,,,
2024-01-04,131.1999969482422,415.3999938964844,0.8103085335707884,5.4175115375989975,125.7824854106432,,0.1238595601530535,,,,,,,,,,,,,,,
2024-01-05,132.6999969482422,420.0,0.777753081461712,5.145383407242633,127.55461354099955,,0.2454897433781662,,,,,,,,,,,,,,,
2024-01-08,132.64999389648438,429.3999938964844,0.3258925801445263,2.1324042489763144,130.51758964750806,,0.2585015564194895,,,,,,,,,,,,,,,
2024-01-09,131.89999389648438,439.3500061035156,-0.249037812535165,-1.6113500403133116,133.5113439367977,0.0,0.3013951678777792,,,,,,,,,,,,,,,
2024-01-10,130.5500030517578,430.7000122070313,-0.1257054039117466,-0.8075521475636833,131.3575551993215,,0.3436700841765404,,,,,,,,,,,,,,,
2024-01-11,133.25,445.5,-0.3854849213610345,-2.447989142847007,135.697989142847,,0.2729874813831567,,,,,,,,,,,,,,,
2024-01-12,135.3000030517578,450.7999877929688,-0.3370613075049489,-2.1183360692278086,137.41833912098562,,0.2316505453130197,,,,,,,,,,,,,,,
2024-01-15,137.64999389648438,449.6000061035156,0.0453792460044403,0.2828647889215858,137.3671291075628,,0.1758391240824058,,,,,,,,,,,,,,,
2024-01-16,143.60000610351562,452.7999877929688,0.7876992052739888,4.870153867589437,138.7298522359262,,0.1375621392241089,,,,,,,,,,,,,,,
2024-01-17,144.10000610351562,449.1000061035156,0.9688023328786112,5.949204191589331,138.1508019119263,,0.1517483825616619,,,,,,,,,,,,,,,
2024-01-18,144.5,454.6000061035156,0.724484241372577,4.41489071304764,140.08510928695236,,0.1315607359044126,,,,,,,,,,,,,,,
2024-01-19,148.64999389648438,465.75,0.8242259219690808,4.984210401293353,143.66578349519102,,0.1046214001984,,,,,,,,,,,,,,,
2024-01-23,138.9499969482422,440.4500122070313,0.3959991951280308,2.3860244490521723,136.56397249919002,,0.0723924406287949,,,,,,,,,,,,,,,
2024-01-24,143.4499969482422,452.5499877929688,0.5188758041870335,3.099996516366275,140.3500004318759,,0.0791879909585678,,,,,,,,,,,,,,,
2024-01-25,143.6999969482422,430.6000061035156,1.5727435312209732,9.379834726175403,134.32016222206678,,0.1042892420987377,,,,,,,,,,,,,,,
2024-01-29,146.6999969482422,452.2999877929688,0.9548437536104684,5.640097819374546,141.05989912886764,,0.0952136477873771,,,,,,,,,,,,,,,
2024-01-30,147.6999969482422,471.7000122070313,0.1330166186929806,0.7803716051531637,146.91962534308902,,0.0644523591702208,,,,,,,,,,,,,,,
2024-01-31,146.9499969482422,463.25,0.4089280379305905,2.3968711637972437,144.55312578444494,,0.0685160258740032,,,,,,,,,,,,,,,
2024-02-01,149.75,465.7999877929688,0.7273254839287714,4.257432233085069,145.49256776691493,,0.0745701900806028,,,,,,,,,,,,,,,
2024-02-02,162.89999389648438,488.8500061035156,1.729340520036626,10.106288791304904,152.79370510517947,,0.134945004855899,,,,,,,,,,,,,,,
2024-02-05,173.9499969482422,508.3999938964844,2.4950242812218364,14.598806287010206,159.35119066123198,1.0,0.1650273088570179,,,,,,,,,,,,,,,
2024-02-06,184.5,535.7999877929688,2.728062120774457,15.964408928577797,168.5355910714222,,0.1623416919934817,,,,,,,,,,,,,,,
2024-02-07,186.4499969482422,523.5999755859375,3.4883980329137865,20.61431244203743,165.83568450620476,,0.1631259664198599,,,,,,,,,,,,,,,
