Dates,PAGEIND.NS Y,ABFRL.NS X,Standard Residual,Residual,Y Predicted,Signal,Trades,Investments,Net Investments,Effective Margin of ABFRL.NS X,Effective Margin of PAGEIND.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of PAGEIND.NS X,Effective Investment of PAGEIND.NS Y,Multiplier X,Multiplier Y
2022-11-25,47233.3984375,310.6000061035156,0.1857661243263934,521.826054943871,46711.57238255613,,,,,,,,,,,,,,,,
2022-11-28,47326.6484375,312.1000061035156,0.1473771408564672,413.4648314094084,46913.18360609059,,,,,,,,,,,,,,,,
2022-11-29,47092.3515625,310.3500061035156,0.1510298191273241,423.343216694826,46669.00834580517,,,,,,,,,,,,,,,,
2022-11-30,47416.6484375,314.29998779296875,0.0756867743146997,211.7548809465661,47204.89355655344,,,,,,,,,,,,,,,,
2022-12-01,47566.05078125,316.0,0.0482531951156839,134.80057922344713,47431.25020202655,,,,,,,,,,,,,,,,
2022-12-02,47539.1484375,317.20001220703125,-0.0173453718911049,-48.37495569110615,47587.52339319111,,,,,,,,,,,,,,,,
2022-12-05,47533.3515625,315.20001220703125,0.0807790762325715,224.9780530230346,47308.373509476965,,,,,,,,,,,,,,,,
2022-12-06,46988.05078125,311.29998779296875,0.0772502143834468,215.07125176971024,46772.97952948029,,,,,,,,,,,,,,,,
2022-12-07,46130.05078125,306.75,-0.0067468823917031,-18.77600369057473,46148.826784940575,,,,,,,,,,,,,,,,
2022-12-08,45913.5,312.95001220703125,-0.3848824148418822,-1070.508398785154,46984.008398785154,,,,,,,,,,,,,,,,
2022-12-09,46395.94921875,313.45001220703125,-0.2332467467404163,-648.4134821549014,47044.3627009049,,,,,,,,,,,,,,,,
2022-12-12,46389.69921875,314.6499938964844,-0.2913066858130042,-809.5242362262215,47199.22345497622,,,,,,,,,,,,,,,,
2022-12-13,46779.30078125,315.45001220703125,-0.1872036134439254,-519.7871558980551,47299.087937148055,,,,,,,,,,,,,,,,
2022-12-14,45354.8984375,316.5,-0.7456799590052484,-2070.1799085702223,47425.07834607022,,,,,,,,,,,,,,,,
2022-12-15,44037.5,308.54998779296875,-0.8273529619721399,-2298.5573015732225,46336.05730157322,,,,,,,,,,,,,,,,
2022-12-16,42967.94921875,303.3500061035156,-0.9541634247917312,-2653.6359422109454,45621.58516096095,,,,,,,,,,,,,,,,
2022-12-19,43998.80078125,307.5,-0.7812723819341695,-2173.747397131767,46172.54817838177,,,,,,,,,,,,,,,,
2022-12-20,43633.19921875,304.1499938964844,-0.7481187852079382,-2081.997023456315,45715.19624220632,,,,,,,,,,,,,,,,
2022-12-21,43255.30078125,295.8999938964844,-0.4835635375160763,-1345.4625000811066,44600.76328133111,,,,,,,,,,,,,,,,
2022-12-22,43395.1015625,292.3999938964844,-0.2640351648889604,-733.9223556359357,44129.023918135936,,,,,,,,,,,,,,,,
2022-12-23,43031.3515625,285.70001220703125,-0.0690754915837443,-191.9468267279226,43223.29838922792,,,,,,,,,,,,,,,,
2022-12-26,43550.25,288.70001220703125,-0.0285169271104763,-79.23145006720006,43629.4814500672,,,,,,,,,,,,,,,,
2022-12-27,43611.44921875,286.3500061035156,0.1076436426833207,299.0713465277732,43312.37787222223,,,,,,,,,,,,,,,,
2022-12-28,44589.05078125,285.8500061035156,0.482354112109671,1340.413891186712,43248.63689006329,,,,,,,,,,,,,,,,
2022-12-29,43264.3515625,288.04998779296875,-0.1014249546002912,-281.83068976299546,43546.182252263,,,,,,,,,,,,,,,,
2022-12-30,42836.69921875,287.5,-0.2278960823706678,-633.2659296416459,43469.965148391646,,,,,,,,,,,,,,,,
2023-01-02,41921.05078125,286.79998779296875,-0.5217653779740135,-1450.0587695393842,43371.10955078938,,,,,,,,,,,,,,,,
2023-01-03,42166.3515625,285.54998779296875,-0.3715566697352789,-1032.514239973978,43198.86580247398,,,,,,,,,,,,,,,,
2023-01-04,42159.8984375,279.95001220703125,-0.1000255192850913,-277.91740724653937,42437.81584474654,,,,,,,,,,,,,,,,
2023-01-05,42302.8984375,279.6499938964844,-0.0336744855090955,-93.52906120652916,42396.42749870653,,,,,,,,,,,,,,,,
2023-01-06,41710.1484375,277.54998779296875,-0.143780202013922,-399.26456522991066,42109.41300272991,,,,,,,,,,,,,,,,
2023-01-09,41397.5,273.70001220703125,-0.067031973081557,-185.95624022000263,41583.45624022,,,,,,,,,,,,,,,,
2023-01-10,41038.3984375,268.6499938964844,0.0523236981419382,145.05046297232911,40893.34797452767,,,,,,,,,,,,,,,,
2023-01-11,41004.19921875,266.8999938964844,0.1267571457278721,351.2215667823839,40652.977651967616,,,,,,,,,,,,,,,,
2023-01-12,40639.05078125,266.04998779296875,0.0368318819477129,102.05552518764308,40536.99525606236,,,,,,,,,,,,,,,,
2023-01-13,40250.25,268.6000061035156,-0.2285207153076232,-633.2088278499868,40883.45882784999,,,,,,,,,,,,,,,,
2023-01-16,40095.3984375,267.95001220703125,-0.2517502995129545,-697.6242085414269,40793.02264604143,,,,,,,,,,,,,,,,
2023-01-17,40269.55078125,261.3999938964844,0.1340284796998578,371.39849078548286,39898.15229046452,,,,,,,,,,,,,,,,
2023-01-18,40624.1015625,265.0,0.0845139286344188,234.1846193806996,40389.9169431193,,,,,,,,,,,,,,,,
