Dates,ICICIGI.NS Y,HDFCAMC.NS X,Standard Residual,Residual,Y Predicted,Signal,Trades,Investments,Net Investments,Effective Margin of HDFCAMC.NS X,Effective Margin of ICICIGI.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of ICICIGI.NS X,Effective Investment of ICICIGI.NS Y,Multiplier X,Multiplier Y
2022-06-24,1120.3499755859375,1816.050048828125,-1.206111417624378,-74.16650537695182,1194.516480962889,,,,,,,,,,,,,,,,
2022-06-27,1133.300048828125,1757.949951171875,-0.7463608572550459,-45.76985133002472,1179.0699001581495,,,,,,,,,,,,,,,,
2022-06-28,1118.25,1750.0999755859375,-0.9526571748226876,-58.347802236100506,1176.5978022361005,,,,,,,,,,,,,,,,
2022-06-29,1111.5999755859375,1744.8499755859375,-1.0333484591381743,-63.16586213247183,1174.765837718409,,,,,,,,,,,,,,,,
2022-06-30,1120.949951171875,1792.3499755859375,-1.0800696452476788,-65.91703912714866,1186.8669902990237,,,,,,,,,,,,,,,,
2022-07-01,1145.75,1834.0999755859373,-0.8537354627941746,-51.91960588640404,1197.669605886404,,,,,,,,,,,,,,,,
2022-07-04,1161.800048828125,1870.25,-0.7464391778778527,-45.31028914896774,1207.1103379770927,,,,,,,,,,,,,,,,
2022-07-05,1187.050048828125,1862.800048828125,-0.3007808520392627,-18.2086157713361,1205.258664599461,,,,,,,,,,,,,,,,
2022-07-06,1232.25,1910.9000244140625,0.2282177083009697,13.78190169242066,1218.468098307579,,,,,,,,,,,,,,,,
2022-07-07,1278.4000244140625,1906.0,1.0029317246606724,60.50109590936199,1217.8989285047005,,,,,,,,,,,,,,,,
2022-07-08,1276.199951171875,1957.25,0.7326099810753259,44.11640770945178,1232.0835434624232,,,,,,,,,,,,,,,,
2022-07-11,1266.050048828125,1958.75,0.5498411316916362,33.02212118071748,1233.0279276474075,,,,,,,,,,,,,,,,
2022-07-12,1230.6500244140625,1917.0999755859373,0.1373988361157969,8.22004418613551,1222.429980227927,,,,,,,,,,,,,,,,
2022-07-13,1231.949951171875,1906.8499755859373,0.1994013151426369,11.907232242941973,1220.042718928933,,,,,,,,,,,,,,,,
2022-07-14,1250.699951171875,1897.699951171875,0.5476299156539771,32.69105378672225,1218.0088973851527,,,,,,,,,,,,,,,,
2022-07-15,1254.3499755859375,1897.9000244140625,0.6015945998962569,35.90547193088855,1218.444503655049,,,,,,,,,,,,,,,,
2022-07-18,1271.75,1930.550048828125,0.7414539828089823,44.20190567146892,1227.548094328531,,,,,,,,,,,,,,,,
2022-07-19,1270.5,1931.550048828125,0.7085617835356186,42.16091520067857,1228.3390847993214,,,,,,,,,,,,,,,,
2022-07-20,1216.8499755859375,1921.699951171875,-0.1521658425210879,-9.041004319019294,1225.8909799049568,,,,,,,,,,,,,,,,
2022-07-21,1225.300048828125,1925.050048828125,-0.0271688962889204,-1.6132046909447126,1226.9132535190697,,,,,,,,,,,,,,,,
2022-07-22,1215.050048828125,1901.75,-0.0981123020985052,-5.8228727982443615,1220.8729216263694,,,,,,,,,,,,,,,,
2022-07-25,1189.199951171875,1860.3499755859373,-0.3510668463886721,-20.819087313391265,1210.0190384852665,,,,,,,,,,,,,,,,
2022-07-26,1157.0,1862.300048828125,-0.8970240249842867,-53.22441934666836,1210.2244193466684,,,,,,,,,,,,,,,,
2022-07-27,1188.3499755859375,1906.199951171875,-0.5617895527967431,-33.329697750937385,1221.6796733368749,,,,,,,,,,,,,,,,
2022-07-28,1189.199951171875,1945.1500244140625,-0.7170311114699646,-42.55614558555612,1231.7560967574311,,,,,,,,,,,,,,,,
2022-07-29,1219.9000244140625,1947.300048828125,-0.2084303322934899,-12.37104396730274,1232.2710683813652,,,,,,,,,,,,,,,,
2022-08-01,1230.800048828125,1999.8499755859373,-0.2559648353517378,-15.198930271818654,1245.9989790999437,,,,,,,,,,,,,,,,
2022-08-02,1241.9000244140625,2009.5999755859373,-0.1100671168634471,-6.534538774215434,1248.434563188278,,,,,,,,,,,,,,,,
2022-08-03,1229.550048828125,2001.550048828125,-0.2801257353626408,-16.630491243162396,1246.1805400712874,,,,,,,,,,,,,,,,
2022-08-04,1202.199951171875,1987.3499755859373,-0.6718015654873787,-39.8793503919278,1242.0793015638028,,,,,,,,,,,,,,,,
2022-08-05,1199.8499755859375,2002.050048828125,-0.7711915619426845,-45.80935597583243,1245.65933156177,,,,,,,,,,,,,,,,
2022-08-08,1214.0999755859375,2004.699951171875,-0.5376677936021743,-31.9290312983876,1246.029006884325,,,,,,,,,,,,,,,,
2022-08-10,1230.6500244140625,1984.5,-0.1662533050068811,-9.86890461486746,1240.51892902893,,,,,,,,,,,,,,,,
2022-08-11,1240.949951171875,2027.199951171875,-0.1834757617569259,-10.892430957469289,1251.8423821293443,,,,,,,,,,,,,,,,
2022-08-12,1237.8499755859375,1956.5,0.0762940210362132,4.524343761817363,1233.32563182412,,,,,,,,,,,,,,,,
2022-08-16,1296.0,2181.35009765625,0.0534203245423274,3.171491506135453,1292.8285084938643,,,,,,,,,,,,,,,,
2022-08-17,1355.5,2172.5,1.0884966470494335,64.65503443394005,1290.84496556606,,,,,,,,,,,,,,,,
2022-08-18,1326.75,2181.35009765625,0.5610645712450308,33.311939753762545,1293.4380602462377,,,,,,,,,,,,,,,,
2022-08-19,1289.300048828125,2157.10009765625,0.0352576501425976,2.091006449685892,1287.209042378439,,,,,,,,,,,,,,,,
2022-08-22,1260.6500244140625,2103.699951171875,-0.2139935292303225,-12.655031029979682,1273.3050554440422,,,,,,,,,,,,,,,,
2022-08-23,1249.449951171875,2158.39990234375,-0.6508894143742813,-38.38349324937121,1287.8334444212462,,,,,,,,,,,,,,,,
2022-08-24,1243.75,2114.199951171875,-0.5536445735644274,-32.545732131931345,1276.2957321319311,,,,,,,,,,,,,,,,
2022-08-25,1260.300048828125,2114.199951171875,-0.2756573391710557,-16.157067281832497,1276.4571161099575,,,,,,,,,,,,,,,,
2022-08-26,1260.050048828125,2089.550048828125,-0.1723209577564594,-10.072718991155398,1270.1227678192804,,,,,,,,,,,,,,,,
2022-08-29,1258.449951171875,2044.550048828125,-0.0012249512019374,-0.0713814376726986,1258.5213326095477,,,,,,,,,,,,,,,,
2022-08-30,1288.300048828125,2074.89990234375,0.3685011765801909,21.41951102267285,1266.880537805452,,,,,,,,,,,,,,,,
2022-09-01,1271.5,2040.699951171875,0.2295820281035643,13.30472660099258,1258.1952733990074,,,,,,,,,,,,,,,,
2022-09-02,1259.0,2014.449951171875,0.1292530472182111,7.473806288200421,1251.5261937117996,,,,,,,,,,,,,,,,
2022-09-05,1261.8499755859375,2001.9000244140625,0.2315555618733462,13.370859028645556,1248.479116557292,,,,,,,,,,,,,,,,
2022-09-06,1218.949951171875,1972.949951171875,-0.3817321434084709,-22.00373951605729,1240.9536906879323,,,,,,,,,,,,,,,,
2022-09-07,1249.3499755859375,2010.0,-0.0277790811613249,-1.5971357782095763,1250.947111364147,,,,,,,,,,,,,,,,
2022-09-08,1228.699951171875,2021.199951171875,-0.4446809358423955,-25.445587501916638,1254.1455386737916,,,,,,,,,,,,,,,,
2022-09-09,1221.300048828125,2015.5,-0.551557391545682,-31.4723453360416,1252.7723941641666,,,,,,,,,,,,,,,,
2022-09-12,1240.4000244140625,2037.4000244140625,-0.3187775160800227,-18.181309361198828,1258.581333775261,,,,,,,,,,,,,,,,
2022-09-13,1235.75,2045.4000244140625,-0.4370872076999907,-24.92538565767836,1260.6753856576784,,,,,,,,,,,,,,,,
2022-09-14,1245.300048828125,2031.550048828125,-0.206265475020643,-11.759932087415107,1257.05998091554,,,,,,,,,,,,,,,,
2022-09-15,1234.8499755859375,2009.75,-0.2881478404318956,-16.42742676716034,1251.2774023530978,,,,,,,,,,,,,,,,
2022-09-16,1215.4000244140625,1944.25,-0.3278583918989549,-18.67889267232067,1234.0789170863832,,,,,,,,,,,,,,,,
2022-09-19,1208.0,1940.800048828125,-0.4398770443574702,-25.064747359126383,1233.0647473591264,,,,,,,,,,,,,,,,
2022-09-20,1215.6500244140625,1944.3499755859373,-0.3213698695388795,-18.31306583477999,1233.9630902488425,,,,,,,,,,,,,,,,
2022-09-21,1200.1500244140625,1939.8499755859373,-0.5719687300177224,-32.59160253740379,1232.7416269514663,,,,,,,,,,,,,,,,
2022-09-22,1194.550048828125,1916.8499755859373,-0.5628795515019238,-32.071603114369054,1226.621651942494,,,,,,,,,,,,,,,,
2022-09-23,1179.4000244140625,1886.800048828125,-0.687522458770885,-39.17740534737868,1218.5774297614412,,,,,,,,,,,,,,,,
2022-09-26,1145.5999755859375,1851.0999755859373,-1.10750329060164,-63.17158847018254,1208.77156405612,,,,,,,,,,,,,,,,
2022-09-27,1158.4000244140625,1861.949951171875,-0.9299530962724388,-53.06082630129299,1211.4608507153555,,,,,,,,,,,,,,,,
2022-09-28,1164.050048828125,1859.5999755859373,-0.8195354969874008,-46.73163262031471,1210.7816814484397,,,,,,,,,,,,,,,,
2022-09-29,1165.949951171875,1867.1500244140625,-0.8166204028409939,-46.59439688066823,1212.5443480525432,,,,,,,,,,,,,,,,
2022-09-30,1151.1500244140625,1889.5999755859373,-1.1722791778978077,-66.98411991027592,1218.1341443243384,,,,,,,,,,,,,,,,
2022-10-03,1125.449951171875,1838.4000244140625,-1.3797485009883703,-78.83599438482156,1204.2859455566966,,,,,,,,,,,,,,,,
2022-10-04,1149.949951171875,1892.4000244140625,-1.2012716285039444,-68.56739181527473,1218.5173429871495,,,,,,,,,,,,,,,,
2022-10-06,1160.449951171875,1911.5999755859373,-1.1032274832877056,-62.98874674155604,1223.438697913431,,,,,,,,,,,,,,,,
2022-10-07,1144.9000244140625,1917.4000244140625,-1.399747719644756,-79.89093983032035,1224.7909642443828,,,,,,,,,,,,,,,,
2022-10-10,1129.0999755859375,1916.199951171875,-1.6665903258520154,-95.11099624409826,1224.2109718300358,,,,,,,,,,,,,,,,
2022-10-11,1135.050048828125,1905.550048828125,-1.5140549726760737,-86.21908787271673,1221.2691367008415,,,,,,,,,,,,,,,,
2022-10-12,1134.300048828125,1925.0,-1.619346222675868,-92.05676674029336,1226.3568155684184,,,,,,,,,,,,,,,,
2022-10-13,1131.800048828125,1920.199951171875,-1.635680402717696,-93.02227162480447,1224.8223204529295,,,,,,,,,,,,,,,,
