Dates,HEROMOTOCO.NS Y,BAJAJ-AUTO.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of BAJAJ-AUTO.NS X,Effective Margin of HEROMOTOCO.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of HEROMOTOCO.NS X,Effective Investment of HEROMOTOCO.NS Y,Multiplier X,Multiplier Y
2023-09-29,3057.25,5063.7001953125,0.2741784885046462,43.35326974395093,3013.896730256049,,0.0677427698404735,,,,,,,,,,,,,,,
2023-10-03,3015.60009765625,5016.4501953125,0.0984476701070744,15.552927132228431,3000.0471705240216,,0.0648278113503744,,,,,,,,,,,,,,,
2023-10-04,2989.050048828125,4918.60009765625,0.1121291803124335,17.704797846152815,2971.345250981972,,0.0629740675597883,,,,,,,,,,,,,,,
2023-10-05,3016.64990234375,5011.0498046875,0.1156026519283823,18.209825595231,2998.440076748519,,0.057152922491185,,,,,,,,,,,,,,,
2023-10-06,3038.0,5014.60009765625,0.2454970317713754,38.597451854532665,2999.402548145468,,0.0539519829716423,,,,,,,,,,,,,,,
2023-10-09,2955.10009765625,5007.2998046875,-0.26198718705939,-41.10661160599375,2996.206709262244,,0.0507951726040142,,,,,,,,,,,,,,,
2023-10-10,2976.800048828125,5037.5,-0.1749180011384884,-27.37676910690152,3004.1768179350265,,0.0514400858741728,,,,,,,,,,,,,,,
2023-10-11,3100.85009765625,5064.39990234375,0.5639028179620623,88.07982169998377,3012.7702759562662,,0.0571997000931556,,,,,,,,,,,,,,,
2023-10-12,3088.25,5106.60009765625,0.4014194244030068,62.58423570066452,3025.6657642993355,,0.0633476761754524,,,,,,,,,,,,,,,
2023-10-13,3098.449951171875,5052.39990234375,0.5637555231710495,87.87917892694531,3010.5707722449297,,0.0738859061701659,,,,,,,,,,,,,,,
2023-10-16,3161.0,5076.7001953125,0.9079474380480282,141.5521144437239,3019.447885556276,,0.0864592253219271,,,,,,,,,,,,,,,
2023-10-17,3172.949951171875,5141.25,0.8507241178714033,132.62005363674507,3040.32989753513,,0.0881431896927518,,,,,,,,,,,,,,,
2023-10-18,3153.14990234375,5137.35009765625,0.7212704787395079,112.49787701677452,3040.6520253269755,,0.0841725350116544,,,,,,,,,,,,,,,
2023-10-19,3265.85009765625,5482.60009765625,0.7671410299053798,119.27835327083903,3146.571744385411,,0.086157282363068,,,,,,,,,,,,,,,
2023-10-20,3211.25,5489.2998046875,0.3948712161445979,61.40533839296768,3149.8446616070323,,0.0775915026504352,,,,,,,,,,,,,,,
2023-10-23,3149.85009765625,5405.39990234375,0.159638138679724,24.85025510972946,3124.9998425465205,,0.0759445914211048,,,,,,,,,,,,,,,
2023-10-25,3140.85009765625,5347.2998046875,0.2108833780241809,32.85117170549711,3107.998925950753,,0.074998791809806,,,,,,,,,,,,,,,
2023-10-26,3111.949951171875,5259.35009765625,0.1932744336504973,30.13402474049917,3081.815926431376,,0.0749349376887892,,,,,,,,,,,,,,,
2023-10-27,3112.199951171875,5373.5498046875,-0.0269444292621779,-4.19606850294258,3116.3960196748176,,0.0761016963423606,,,,,,,,,,,,,,,
2023-10-30,3110.35009765625,5308.89990234375,0.0856197961696524,13.343271134828685,3097.0068265214213,,0.0751855560369644,,,,,,,,,,,,,,,
2023-10-31,3088.35009765625,5314.0498046875,-0.0646272624656785,-10.07129834812622,3098.421396004376,,0.0748934100658567,,,,,,,,,,,,,,,
2023-11-01,3092.449951171875,5344.35009765625,-0.0958617418192596,-14.934660762060956,3107.384611933936,,0.0728758717823809,,,,,,,,,,,,,,,
2023-11-02,3052.10009765625,5318.39990234375,-0.299764179062595,-46.710579233356384,3098.8106768896064,,0.0724763607935676,,,,,,,,,,,,,,,
2023-11-03,3089.39990234375,5368.9501953125,-0.1564290154524516,-24.359227121930417,3113.7591294656804,,0.0724093976302302,,,,,,,,,,,,,,,
2023-11-06,3166.89990234375,5406.85009765625,0.263363073122193,40.99374603399701,3125.906156309753,,0.0697948247546457,,,,,,,,,,,,,,,
2023-11-07,3130.25,5419.0,0.003329646586222,0.5180841988803877,3129.73191580112,,0.0655229486966051,,,,,,,,,,,,,,,
2023-11-08,3132.10009765625,5397.60009765625,0.0549737640372162,8.551734712173129,3123.548362944077,,0.0569582634300865,,,,,,,,,,,,,,,
2023-11-09,3173.89990234375,5418.89990234375,0.2764234977326351,42.94758607185622,3130.952316271894,,0.055899591027587,,,,,,,,,,,,,,,
2023-11-10,3105.199951171875,5392.0498046875,-0.1134853896166133,-17.615157021918094,3122.815108193793,,0.0634030691037305,,,,,,,,,,,,,,,
2023-11-13,3118.800048828125,5425.2001953125,-0.0914873541024261,-14.188706698344504,3132.988755526469,,0.0657327392202142,,,,,,,,,,,,,,,
2023-11-15,3177.85009765625,5536.7001953125,0.0662407474802491,10.25892944228508,3167.591168213965,,0.1017607187904813,,,,,,,,,,,,,,,
2023-11-16,3280.050048828125,5550.89990234375,0.6841450073313438,105.95445555605691,3174.095593272068,,0.0692629228828166,,,,,,,,,,,,,,,
2023-11-17,3334.75,5631.5,0.8593524346026601,133.04151335381948,3201.7084866461805,,0.0761109495926313,,,,,,,,,,,,,,,
2023-11-20,3346.35009765625,5650.14990234375,0.878362158894381,136.04584566840185,3210.304251987848,,0.0818960849550829,,,,,,,,,,,,,,,
2023-11-21,3376.5,5685.9501953125,0.9810311239773511,152.05748141841286,3224.442518581587,,0.0869617491468703,,,,,,,,,,,,,,,
2023-11-22,3413.60009765625,5751.5498046875,1.0661234876098546,165.3563174244964,3248.2437802317536,,0.0910240103174893,,,,,,,,,,,,,,,
2023-11-23,3568.0,5925.25,1.669837002132472,259.3097029784876,3308.6902970215124,,0.1223915302458704,,,,,,,,,,,,,,,
2023-11-24,3548.60009765625,5930.2998046875,1.497606752335075,233.1376321964049,3315.462465459845,,0.1120272733930433,,,,,,,,,,,,,,,
2023-11-28,3622.0,5998.14990234375,1.783278255422728,278.37604675768125,3343.6239532423187,,0.1349977468507643,,,,,,,,,,,,,,,
2023-11-29,3746.89990234375,6069.9501953125,2.36449421159918,371.03395945458897,3375.865942889161,1.0,0.1559003353214928,,,,,,,,,,,,,,,
2023-11-30,3819.050048828125,6090.5498046875,2.696127284395633,426.2450345011557,3392.8050143269693,,0.2708965188384259,,,,,,,,,,,,,,,
2023-12-01,3760.0,6046.0498046875,2.3465537188726024,373.3544598061635,3386.6455401938365,,0.2132422523932315,,,,,,,,,,,,,,,
2023-12-04,3797.10009765625,6201.7001953125,2.186844496307242,349.16178237944,3447.93831527681,,0.1931331148098682,,,,,,,,,,,,,,,
2023-12-05,3806.75,6140.10009765625,2.3063347828190346,370.5797102128081,3436.170289787192,,0.2162822085503097,,,,,,,,,,,,,,,
2023-12-06,3761.050048828125,6069.9501953125,2.111906390376861,341.18785280457,3419.862196023555,,0.1948985043227811,,,,,,,,,,,,,,,
2023-12-07,3772.64990234375,6093.60009765625,2.0767366651730206,336.972899199789,3435.677003143961,,0.1954463276128197,,,,,,,,,,,,,,,
2023-12-08,3715.75,6075.7001953125,1.7211803206515626,280.2268573181177,3435.5231426818823,,0.1538869709050791,,,,,,,,,,,,,,,
2023-12-11,3704.64990234375,6138.39990234375,1.4798470979447702,241.35432562766252,3463.2955767160875,,0.1364299685584525,,,,,,,,,,,,,,,
2023-12-12,3747.14990234375,6254.2001953125,1.4500696454386104,236.78182601785736,3510.3680763258926,,0.1357050183215372,,,,,,,,,,,,,,,
2023-12-13,3863.300048828125,6316.10009765625,1.9682683941112944,322.54342181270295,3540.756627015422,,0.1882153924713658,,,,,,,,,,,,,,,
2023-12-14,3883.64990234375,6334.85009765625,1.9949151038115396,328.2631950699092,3555.386707273841,,0.1949371082328074,,,,,,,,,,,,,,,
2023-12-15,3896.550048828125,6275.2001953125,2.146387915190015,355.1336857570741,3541.416363071051,,0.2213578391516801,,,,,,,,,,,,,,,
2023-12-18,3889.75,6465.7001953125,1.6386031978511768,271.4107115393381,3618.339288460662,,0.1595531095375035,,,,,,,,,,,,,,,
2023-12-19,3821.85009765625,6419.0,1.2982738050535214,215.57220245512053,3606.2778952011295,,0.1325632987738947,,,,,,,,,,,,,,,
2023-12-20,3815.5,6364.4501953125,1.3477494044026237,224.3755813101834,3591.1244186898166,,0.137131942840571,,,,,,,,,,,,,,,
2023-12-21,3850.14990234375,6246.35009765625,1.7769528395444685,297.1622306594927,3552.9876716842573,,0.1742642003774344,,,,,,,,,,,,,,,
2023-12-22,3935.699951171875,6372.10009765625,1.9540117133247767,327.7462800004014,3607.9536711714736,,0.1990714668352311,,,,,,,,,,,,,,,
2023-12-26,4067.449951171875,6464.5498046875,2.457386553406922,414.4879142054915,3652.962036966384,,0.2812049919543614,,,,,,,,,,,,,,,
2023-12-27,4064.300048828125,6709.64990234375,1.8249939530479216,308.2249401806061,3756.075108647519,,0.1773887827245577,,,,,,,,,,,,,,,
2023-12-28,4173.25,6703.2998046875,2.402549478829477,408.3098229343673,3764.9401770656327,,0.2598916355318901,,,,,,,,,,,,,,,
2023-12-29,4139.5498046875,6797.25,1.924939996599229,328.1616779140095,3811.3881267734905,,0.1855175371298493,,,,,,,,,,,,,,,
