Dates,COFORGE.NS Y,BSOFT.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of BSOFT.NS X,Effective Margin of COFORGE.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of COFORGE.NS X,Effective Investment of COFORGE.NS Y,Multiplier X,Multiplier Y
2024-02-12,6666.2001953125,824.4500122070312,0.2882230815913465,103.80558558021583,6562.394609732284,,0.1303634160900568,,,,,,,,,,,,,,,
2024-02-13,6661.89990234375,843.1500244140625,0.0108780436622072,3.914960060703379,6657.984942283047,,0.1251667890694312,,,,,,,,,,,,,,,
2024-02-14,6472.14990234375,833.75,-0.3774163451965198,-135.89955626832398,6608.049458612074,,0.1283535747253539,,,,,,,,,,,,,,,
2024-02-15,6644.7998046875,844.25,-0.0464306535733423,-16.712087289353803,6661.511891976854,,0.1215076913279527,,,,,,,,,,,,,,,
2024-02-16,6665.39990234375,842.5999755859375,0.0318290764642105,11.456753513795777,6653.943148829954,,0.1175403248309984,,,,,,,,,,,,,,,
2024-02-19,6754.89990234375,831.2000122070312,0.4312818347509924,155.3031172344554,6599.596785109295,,0.1197573282571585,,,,,,,,,,,,,,,
2024-02-20,6653.4501953125,806.4500122070312,0.4889593528298739,176.23033458554528,6477.219860726955,,0.1332015338105283,,,,,,,,,,,,,,,
2024-02-21,6546.0,796.4000244140625,0.3272577650878951,118.01362675183918,6427.986373248161,,0.1289995647234058,,,,,,,,,,,,,,,
2024-02-22,6617.7001953125,817.5999755859375,0.2227734531067106,80.28687199663091,6537.413323315869,,0.1281636119267961,,,,,,,,,,,,,,,
2024-02-23,6606.0,810.1500244140625,0.2907123940230599,104.81847702840425,6501.181522971596,,0.1279671850920076,,,,,,,,,,,,,,,
2024-02-26,6593.39990234375,779.0499877929688,0.6851359594404552,247.4041468761061,6345.995755467644,,0.1402056323545959,,,,,,,,,,,,,,,
2024-02-27,6561.5498046875,798.2000122070312,0.3220343276182084,116.23611539612648,6445.3136892913735,,0.1280382971374454,,,,,,,,,,,,,,,
2024-02-28,6464.64990234375,767.4500122070312,0.4828255229775227,174.48119573666736,6290.168706607083,,0.1340081415043062,,,,,,,,,,,,,,,
2024-02-29,6554.0498046875,776.0999755859375,0.5999584674800786,216.84993874080828,6337.199865946692,,0.1370354104508506,,,,,,,,,,,,,,,
2024-03-01,6504.7001953125,774.75,0.4772935751930511,172.55580894707782,6332.144386365422,,0.1357809979435417,,,,,,,,,,,,,,,
2024-03-04,6442.7001953125,783.6500244140625,0.177787797829746,64.26430193059059,6378.435893381909,,0.1260433262615514,,,,,,,,,,,,,,,
