Dates,IDEA.NS Y,BSOFT.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of BSOFT.NS X,Effective Margin of IDEA.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of IDEA.NS X,Effective Investment of IDEA.NS Y,Multiplier X,Multiplier Y
2023-11-06,13.550000190734863,597.4500122070312,0.2445209736137094,0.2897931335936796,13.260207057141184,,0.1082039168970689,,,,,,,,,,,,,,,
2023-11-07,13.850000381469728,583.8499755859375,0.7039130419975465,0.8352865591945235,13.014713822275205,,0.0536552347680452,,,,,,,,,,,,,,,
2023-11-08,13.649999618530272,581.5499877929688,0.5641988545243718,0.6698318883445147,12.98016773018576,,0.0247877900347572,,,,,,,,,,,,,,,
2023-11-09,13.899999618530272,583.0,0.7432270035451205,0.8828276063021736,13.0171720122281,,0.0398019490327199,,,,,,,,,,,,,,,
2023-11-10,13.699999809265137,583.4000244140625,0.5619611601428067,0.6677492354698362,13.0322505737953,,0.0400707119384924,,,,,,,,,,,,,,,
2023-11-13,13.949999809265137,583.25,0.7638450943344623,0.9081805203068232,13.041819288958314,,0.0108600773276028,,,,,,,,,,,,,,,
2023-11-15,14.050000190734863,612.4500122070312,0.3717044779142255,0.4410187949755944,13.608981395759267,,0.0045784815011684,,,,,,,,,,,,,,,
2023-11-16,14.399999618530272,619.0,0.5480964944656543,0.6499131667433087,13.750086451786965,,0.0143588504755603,,,,,,,,,,,,,,,
2023-11-17,14.550000190734863,622.5999755859375,0.6067430502130848,0.7196485646272155,13.830351626107648,,0.0152432379111193,,,,,,,,,,,,,,,
2023-11-20,14.149999618530272,621.4000244140625,0.2780143282375102,0.3296333887633693,13.820366229766904,,0.0149955508361742,,,,,,,,,,,,,,,
2023-11-21,13.850000381469728,615.9000244140625,0.1103668030241458,0.1309038323880109,13.719096549081716,,0.0205233587320914,,,,,,,,,,,,,,,
2023-11-22,13.5,624.7999877929688,-0.322320851156537,-0.382177344352522,13.882177344352522,,0.0307052642318219,,,,,,,,,,,,,,,
2023-11-23,13.600000381469728,622.2000122070312,-0.1936820811294718,-0.2297101446812277,13.829710526150954,,0.0252427623250796,,,,,,,,,,,,,,,
2023-11-24,13.350000381469728,613.8499755859375,-0.2649923594637626,-0.3144613694917684,13.664461750961497,,0.0182287887639724,,,,,,,,,,,,,,,
2023-11-28,13.25,611.7000122070312,-0.3101750516714212,-0.368180698536765,13.618180698536763,,0.0275166468437817,,,,,,,,,,,,,,,
2023-11-29,13.199999809265137,628.1500244140625,-0.5986830799170668,-0.7091494256630835,13.90914923492822,,0.0684472518227529,,,,,,,,,,,,,,,
2023-11-30,13.050000190734863,630.3499755859375,-0.7401755376469098,-0.8757236486414346,13.925723839376298,,0.0828897090318146,,,,,,,,,,,,,,,
2023-12-01,13.25,634.7000122070312,-0.6151494255963887,-0.7222246496766402,13.97222464967664,,0.0812429308934668,,,,,,,,,,,,,,,
2023-12-04,13.149999618530272,635.1500244140625,-0.6823348718382295,-0.7913371389881547,13.941336757518428,,0.1062379735858765,,,,,,,,,,,,,,,
2023-12-05,13.050000190734863,637.5999755859375,-0.7825601004696244,-0.9005654955455373,13.9505656862804,,0.050364698855061,,,,,,,,,,,,,,,
2023-12-06,12.850000381469728,653.3499755859375,-1.1783250459708523,-1.3460233026915116,14.196023684161238,,0.0489675384562264,,,,,,,,,,,,,,,
2023-12-07,13.199999809265137,655.3499755859375,-0.8729509530384142,-0.976082342618044,14.17608215188318,,0.0056324484167781,,,,,,,,,,,,,,,
2023-12-08,12.899999618530272,657.75,-1.1524622152800286,-1.2592610678936502,14.159260686423924,,0.0056533158890291,,,,,,,,,,,,,,,
2023-12-11,13.149999618530272,660.0499877929688,-0.926501571870058,-0.9986782971264496,14.148677915656725,,0.0086602667481148,,,,,,,,,,,,,,,
2023-12-12,13.149999618530272,663.9500122070312,-0.955914031197047,-1.017783731689704,14.167783350219976,,0.0066227911393205,,,,,,,,,,,,,,,
2023-12-13,13.199999809265137,671.1500244140625,-0.9939570955677456,-1.0463120626835811,14.246311871948718,,0.0112586895741042,,,,,,,,,,,,,,,
2023-12-14,13.949999809265137,700.4000244140625,-0.7357490111443887,-0.7656937081171851,14.715693517382322,,0.0083939822259548,,,,,,,,,,,,,,,
2023-12-15,14.050000190734863,719.5999755859375,-0.9244071234216648,-0.9545097975581688,15.004509988293032,,0.005812742229408,,,,,,,,,,,,,,,
2023-12-18,14.100000381469728,716.4500122070312,-0.7911558486172179,-0.8107084743701183,14.910708855839845,,0.0099282777881343,,,,,,,,,,,,,,,
2023-12-19,14.0,716.7000122070312,-0.8595407186275951,-0.8728019406235106,14.87280194062351,,0.0214742537241174,,,,,,,,,,,,,,,
2023-12-20,13.100000381469728,706.0,-1.5177516724851292,-1.5346762765286144,14.63467665799834,,0.0353544734541262,,,,,,,,,,,,,,,
2023-12-21,13.649999618530272,723.1500244140625,-1.2197119059838617,-1.2283285538800008,14.878328172410274,,0.0357176330739958,,,,,,,,,,,,,,,
2023-12-22,13.600000381469728,741.2000122070312,-1.519991603794013,-1.526719129689848,15.126719511159576,,0.0378449662374286,,,,,,,,,,,,,,,
2023-12-26,13.350000381469728,734.7000122070312,-1.6057471146625593,-1.6120756217180323,14.96207600318776,,0.0183997701861126,,,,,,,,,,,,,,,
2023-12-27,13.449999809265137,735.0,-1.4600555639671433,-1.463198661236909,14.913198470502046,,0.0242600400720009,,,,,,,,,,,,,,,
2023-12-28,13.25,721.25,-1.3842648669490496,-1.3799563194390991,14.6299563194391,,0.0036462629489701,,,,,,,,,,,,,,,
2023-12-29,16.0,721.0499877929688,1.378724341497232,1.369793646347777,14.630206353652223,,0.001122154138714,,,,,,,,,,,,,,,
2024-01-01,17.0,702.3499755859375,2.6955672510573434,2.6649568391704754,14.335043160829525,1.0,0.0011759640463963,,,,,,,,,,,,,,,
2024-01-02,16.049999237060547,687.4000244140625,2.002471667032486,1.965028064382004,14.084971172678545,,0.000570460481942,,,,,,,,,,,,,,,
2024-01-03,15.850000381469728,685.75,1.8444727345257217,1.7961606055630457,14.05383977590668,,0.0004189256389326,,,,,,,,,,,,,,,
2024-01-04,16.799999237060547,687.5,2.788106803697421,2.7056719116407777,14.09432732541977,,0.0009639486367144,,,,,,,,,,,,,,,
2024-01-05,17.100000381469727,714.3499755859375,2.644754837058464,2.5513673948104607,14.548632986659266,,0.0017446027297765,,,,,,,,,,,,,,,
2024-01-08,17.149999618530273,710.2999877929688,2.75182730768606,2.6530656834187134,14.49693393511156,,0.0024977491158272,,,,,,,,,,,,,,,
2024-01-09,16.200000762939453,719.75,1.6134044552855702,1.5471606863125764,14.652840076626877,,0.012631910483615,,,,,,,,,,,,,,,
2024-01-10,16.149999618530273,739.5499877929688,1.1899859304297653,1.1415791218306168,15.008420496699657,,0.010526218338134,,,,,,,,,,,,,,,
2024-01-11,16.049999237060547,747.0,0.943203448008587,0.9051526065932692,15.144846630467278,,0.0924686169982007,,,,,,,,,,,,,,,
2024-01-12,15.850000381469728,786.7000122070312,0.0512270513999963,0.0490443161154665,15.80095606535426,,0.0064092214540898,,,,,,,,,,,,,,,
2024-01-15,16.5,786.25,0.7295104039608846,0.6985172218178661,15.801482778182134,,0.0071594034518955,,,,,,,,,,,,,,,
2024-01-16,15.75,780.6500244140625,0.0497797399806126,0.047667666018393,15.702332333981609,,0.1517008070303708,,,,,,,,,,,,,,,
2024-01-17,15.100000381469728,798.4500122070312,-0.9123477713040802,-0.8735444860132411,15.973544867482968,0.0,0.0273913842863984,,,,,,,,,,,,,,,
2024-01-18,15.100000381469728,777.8499755859375,-0.5363885383360082,-0.514106430400739,15.614106811870466,,0.0300781157810732,,,,,,,,,,,,,,,
2024-01-19,15.100000381469728,799.1500244140625,-0.8773354239612895,-0.8398779086481625,15.939878290117887,,0.1615532788360596,,,,,,,,,,,,,,,
2024-01-22,15.100000381469728,799.1500244140625,-0.85047031990107,-0.813950474355071,15.913950855824798,,0.1648378551273233,,,,,,,,,,,,,,,
2024-01-23,14.399999618530272,800.75,-1.5668108049845992,-1.502537084404846,15.90253670293512,,0.1547183116406573,,,,,,,,,,,,,,,
2024-01-24,14.899999618530272,822.7000122070312,-1.3812988390777678,-1.3247225829217442,16.224722201452018,,0.1208489559226179,,,,,,,,,,,,,,,
2024-01-25,14.600000381469728,818.25,-1.574562378361707,-1.5138374258485,16.113837807318227,,0.1212869585694209,,,,,,,,,,,,,,,
2024-01-29,14.699999809265137,832.5999755859375,-1.6658159342065817,-1.6044190330475203,16.304418842312657,,0.1237865643934465,,,,,,,,,,,,,,,
2024-01-30,14.5,845.25,-2.0260617908643463,-1.9588405582526465,16.458840558252646,,0.1325616063031195,,,,,,,,,,,,,,,
2024-01-31,14.350000381469728,848.4500122070312,-2.168253706129069,-2.106550356704666,16.456550738174393,,0.1129080039571946,,,,,,,,,,,,,,,
2024-02-01,14.149999618530272,828.8499755859375,-1.9939136058679956,-1.9458600692818744,16.095859687812148,,0.112402125098683,,,,,,,,,,,,,,,
2024-02-02,14.050000190734863,846.25,-2.3096779549047777,-2.263284722343116,16.31328491307798,,0.0118749554597294,,,,,,,,,,,,,,,
2024-02-05,13.75,834.1500244140625,-2.352043902366189,-2.3176033000780016,16.067603300078,,0.0159744242956968,,,,,,,,,,,,,,,
2024-02-06,14.25,853.4000244140625,-2.090556769333095,-2.066340545072382,16.316340545072382,,0.0154595033052637,,,,,,,,,,,,,,,
2024-02-07,15.0,833.2000122070312,-0.9895492360520072,-0.9793649016272497,15.97936490162725,,0.1114113532587658,,,,,,,,,,,,,,,
2024-02-08,14.800000190734863,837.9000244140625,-1.2350012406986843,-1.22365718734018,16.023657378075043,,0.1193575619071595,,,,,,,,,,,,,,,
2024-02-09,15.5,833.4000244140625,-0.4456787843991021,-0.4414823826716159,15.941482382671616,,0.1103752572867061,,,,,,,,,,,,,,,
